"client_id","gender","age","membership_id","membership_duration","visit_count","fitness_category_count","total_visit_cost","fitness_category_crossfit","fitness_category_goboxing","fitness_category_АКАДЕМИЯ_ИЛЬИНА","fitness_category_ВОСТОЧНЫЕ_ЕДИНОБОРСТВА","fitness_category_ГРУППОВЫЕ_ПРОГРАММЫ","fitness_category_ДЕТСКИЙ_КЛУБ","fitness_category_ТРЕНАЖЕРНЫЙ_ЗАЛ","fitness_category_СТУДИЯ_ЙОГИ_ШАКТИ","fitness_category_ВОДНЫЕ_ПРОГРАММЫ","active"
3083,"1","36",3,"1254.7500000000000000","51","3","19255900.00",0,0,0,0,1,0,1,1,0,1
3084,"1","37",9,"1213.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3085,"0","49",10,"1319.7500000000000000","66","3","53428100.00",0,1,0,0,0,0,1,0,1,1
3086,"1","35",10,"1235.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3087,"1","31",9,"1307.7500000000000000","84","3","65675400.00",0,1,0,0,0,0,1,1,0,1
3088,"0","53",7,"978.5000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
3089,"0","19",7,"1737.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,1
3090,"1","58",10,"1192.7500000000000000","93","3","72712050.00",0,1,0,0,0,0,1,1,0,1
3091,"1","21",3,"1596.0000000000000000","72","3","27184800.00",0,0,0,0,1,0,1,1,0,1
3092,"1","33",6,"1587.0000000000000000","42","2","23786700.00",0,0,0,0,0,0,1,1,0,1
3093,"0","30",7,"2236.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3094,"0","13",1,"1777.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3095,"1","33",4,"1656.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3096,"0","65",7,"1076.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3097,"1","30",3,"1367.7500000000000000","81","3","63329850.00",0,1,0,0,0,0,1,1,0,1
3098,"1","5",1,"1253.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3099,"1","13",1,"1606.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
3100,"1","54",3,"2319.5000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,1
3101,"0","17",5,"1615.0000000000000000","64","2","70628800.00",0,1,0,0,0,0,1,0,0,1
3102,"0","56",6,"2268.5000000000000000","36","2","21882600.00",0,0,0,0,0,0,1,0,1,1
3103,"1","36",5,"1269.7500000000000000","88","4","51602100.00",0,1,0,0,1,0,1,1,0,1
3104,"1","35",4,"2125.2500000000000000","96","3","75057600.00",0,1,0,0,0,0,1,1,0,1
3105,"1","18",9,"1149.7500000000000000","34","2","20666900.00",0,0,0,0,0,0,1,0,1,1
3106,"1","6",2,"2168.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3107,"0","39",7,"1218.7500000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0,1
3108,"0","20",4,"1584.0000000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
3109,"0","70",5,"1755.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3110,"1","27",3,"1937.2500000000000000","100","4","58638750.00",0,1,0,0,1,0,1,1,0,1
3111,"0","70",10,"1686.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3112,"1","13",2,"1000.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3113,"1","17",8,"1622.0000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,1
3114,"1","39",7,"1787.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0,1
3115,"1","28",10,"1902.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3116,"1","34",6,"1516.0000000000000000","80","4","27082000.00",0,0,0,0,1,0,1,1,1,1
3117,"1","4",2,"1964.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
3118,"1","25",3,"1782.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
3119,"0","23",5,"972.5000000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,1
3120,"1","37",4,"1837.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
3121,"1","8",2,"1238.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3122,"1","34",5,"1556.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3123,"1","67",8,"1792.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3124,"0","13",1,"924.5000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,1
3125,"1","24",8,"1294.7500000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0,1
3126,"1","13",1,"1802.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3127,"1","35",8,"1781.0000000000000000","50","2","28317500.00",0,0,0,0,0,0,1,1,0,1
3128,"1","27",4,"1759.0000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,1
3129,"0","32",3,"1548.0000000000000000","44","2","30373200.00",1,0,0,0,0,0,1,0,0,1
3130,"1","32",6,"1806.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3131,"1","34",9,"1215.7500000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0,1
3132,"1","9",2,"1137.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,1
3133,"1","47",7,"900.5000000000000000","81","3","30582900.00",0,0,0,0,1,0,1,1,0,1
3134,"0","12",1,"1520.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
3135,"1","16",4,"1020.5000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
3136,"0","12",1,"1571.0000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
3137,"1","66",4,"1011.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3138,"1","40",8,"1801.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3139,"0","32",10,"1692.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3140,"0","5",1,"1056.5000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,1
3141,"0","19",10,"1519.0000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,1
3142,"1","40",5,"693.2500000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0,1
3143,"1","26",3,"1608.0000000000000000","132","4","50127000.00",1,0,0,0,1,0,1,1,0,1
3144,"1","17",8,"1161.7500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,1
3145,"0","28",7,"1308.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3146,"1","22",8,"1198.7500000000000000","160","5","55692800.00",1,0,0,0,1,0,1,1,1,1
3147,"1","54",8,"1494.0000000000000000","84","4","28436100.00",0,0,0,0,1,0,1,1,1,1
3148,"1","33",8,"1878.2500000000000000","76","4","25727900.00",0,0,0,0,1,0,1,1,1,1
3149,"0","12",1,"1021.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3150,"0","29",8,"795.5000000000000000","34","2","20666900.00",0,0,0,0,0,0,1,0,1,1
3151,"0","31",4,"1515.0000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
3152,"0","38",6,"2150.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3153,"0","37",5,"1512.0000000000000000","64","4","38856800.00",0,1,0,0,1,0,1,0,1,1
3154,"1","7",1,"1650.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3155,"0","73",3,"1113.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3156,"1","8",1,"884.5000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
3157,"0","33",10,"1765.0000000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0,1
3158,"1","55",7,"1330.7500000000000000","34","2","19255900.00",0,0,0,0,0,0,1,1,0,1
3159,"0","35",3,"1787.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3160,"0","29",4,"1866.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3161,"1","21",8,"1278.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3162,"1","24",9,"1671.0000000000000000","108","4","41013000.00",1,0,0,0,1,0,1,1,0,1
3163,"1","15",4,"1611.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,1
3164,"0","31",10,"1330.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3165,"0","71",7,"886.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3166,"0","32",8,"947.5000000000000000","93","3","80396950.00",1,1,0,0,0,0,1,0,0,1
3167,"1","21",4,"1014.5000000000000000","78","3","35206600.00",0,0,0,0,0,0,1,1,1,1
3168,"1","22",4,"1817.0000000000000000","0","5","0",0,0,0,0,0,0,0,0,0,1
3169,"1","7",1,"2143.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3170,"1","12",2,"1559.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3171,"1","16",7,"1604.0000000000000000","66","3","53428100.00",0,1,0,0,0,0,1,0,1,1
3172,"1","30",9,"1073.5000000000000000","100","4","58638750.00",0,1,0,0,1,0,1,1,0,1
3173,"0","23",4,"1162.7500000000000000","87","3","67719350.00",0,1,0,1,0,0,1,0,0,1
3174,"0","36",5,"1102.7500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,1
3175,"1","5",1,"1310.7500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
3176,"1","11",1,"1935.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3177,"0","16",4,"1100.7500000000000000","72","3","56043600.00",0,1,0,1,0,0,1,0,0,1
3178,"0","6",1,"1605.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
3179,"1","27",4,"1387.7500000000000000","96","4","36456000.00",1,0,0,0,1,0,1,1,0,1
3180,"0","24",5,"1571.0000000000000000","44","2","30373200.00",1,0,0,0,0,0,1,0,0,1
3181,"0","60",4,"1355.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3182,"1","7",1,"1919.2500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
3183,"0","10",1,"2249.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3184,"0","25",3,"2121.2500000000000000","56","2","38656800.00",1,0,0,0,0,0,1,0,0,1
3185,"1","30",3,"1380.7500000000000000","96","4","36456000.00",1,0,0,0,1,0,1,1,0,1
3186,"0","26",6,"1750.0000000000000000","38","2","23098300.00",0,0,0,0,0,0,1,0,1,1
3187,"0","6",2,"1075.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3188,"1","33",8,"921.5000000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0,1
3189,"0","16",5,"1271.7500000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1,1
3190,"0","20",3,"1599.0000000000000000","93","3","75285050.00",0,1,0,0,0,0,1,0,1,1
3191,"1","17",10,"1258.7500000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,1
3192,"1","22",8,"1255.7500000000000000","116","4","44051000.00",1,0,0,0,1,0,1,1,0,1
3193,"0","65",7,"1953.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3194,"1","22",7,"1868.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
3195,"1","25",4,"1142.7500000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0,1
3196,"0","52",8,"859.5000000000000000","66","3","53428100.00",0,1,0,0,0,0,1,0,1,1
3197,"0","26",4,"1249.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3198,"0","8",2,"1407.7500000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
3199,"0","30",7,"1792.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3200,"1","21",9,"1345.7500000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0,1
3201,"1","23",9,"1724.0000000000000000","48","3","21665600.00",0,0,0,0,0,0,1,1,1,1
3202,"0","11",1,"2176.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3203,"0","70",7,"1724.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3204,"0","29",7,"1946.2500000000000000","24","2","14588400.00",0,0,0,0,0,0,1,0,1,1
3205,"1","28",4,"1635.0000000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0,1
3206,"1","25",9,"1758.0000000000000000","60","3","27082000.00",0,0,0,0,0,0,1,1,1,1
3207,"1","34",5,"1597.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3208,"0","73",4,"943.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3209,"0","17",7,"1193.7500000000000000","105","3","81730250.00",0,1,0,1,0,0,1,0,0,1
3210,"1","31",4,"1944.2500000000000000","185","5","101078450.00",1,1,0,0,1,0,1,1,0,1
3211,"0","30",3,"2064.2500000000000000","72","3","38448000.00",1,0,0,0,0,0,1,0,1,1
3212,"1","37",6,"1962.2500000000000000","52","2","29450200.00",0,0,0,0,0,0,1,1,0,1
3213,"1","34",10,"2179.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3214,"0","52",10,"1928.2500000000000000","62","2","68421650.00",0,1,0,0,0,0,1,0,0,1
3215,"0","33",7,"708.2500000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0,1
3216,"0","59",6,"1347.7500000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,1
3217,"1","21",10,"1946.2500000000000000","36","2","20388600.00",0,0,0,0,0,0,1,1,0,1
3218,"0","66",10,"766.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3219,"0","23",8,"1844.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3220,"1","31",8,"1242.7500000000000000","87","3","68020950.00",0,1,0,0,0,0,1,1,0,1
3221,"1","34",7,"1005.5000000000000000","30","2","16990500.00",0,0,0,0,0,0,1,1,0,1
3222,"1","33",8,"999.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3223,"0","8",2,"1056.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3224,"1","25",8,"882.5000000000000000","60","3","22654000.00",0,0,0,0,1,0,1,1,0,1
3225,"1","28",7,"1681.0000000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0,1
3226,"0","46",4,"1592.0000000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,1
3227,"0","38",10,"929.5000000000000000","32","2","35314400.00",0,1,0,0,0,0,1,0,0,1
3228,"1","35",10,"1410.7500000000000000","57","3","21521300.00",0,0,0,0,1,0,1,1,0,1
3229,"1","32",4,"1992.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3230,"0","32",5,"1649.0000000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0,1
3231,"1","32",10,"966.5000000000000000","96","4","32498400.00",0,0,0,0,1,0,1,1,1,1
3232,"0","37",9,"1206.7500000000000000","90","3","72856500.00",0,1,0,0,0,0,1,0,1,1
3233,"1","32",8,"955.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3234,"0","23",5,"1030.5000000000000000","50","2","34515000.00",1,0,0,0,0,0,1,0,0,1
3235,"1","71",6,"1513.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3236,"0","29",7,"2165.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3237,"0","41",8,"838.5000000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0,1
3238,"0","67",8,"1958.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3239,"0","24",8,"1584.0000000000000000","140","4","95250750.00",1,1,0,1,0,0,1,0,0,1
3240,"1","5",1,"1903.2500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,1
3241,"0","22",9,"1161.7500000000000000","60","2","66214500.00",0,1,0,0,0,0,1,0,0,1
3242,"1","13",1,"1124.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3243,"0","34",8,"2308.5000000000000000","38","2","23098300.00",0,0,0,0,0,0,1,0,1,1
3244,"1","6",2,"841.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3245,"1","51",9,"1287.7500000000000000","84","4","28436100.00",0,0,0,0,1,0,1,1,1,1
3246,"1","34",9,"1014.5000000000000000","50","2","28317500.00",0,0,0,0,0,0,1,1,0,1
3247,"1","34",9,"1533.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3248,"0","17",3,"1422.7500000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
3249,"1","10",2,"1543.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3250,"0","7",1,"1705.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3251,"0","6",1,"1956.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3252,"1","36",5,"1327.7500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,1
3253,"0","24",4,"2335.5000000000000000","192","4","130629600.00",1,1,0,1,0,0,1,0,0,1
3254,"1","62",7,"1784.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3255,"0","16",5,"1563.0000000000000000","87","3","67719350.00",0,1,0,1,0,0,1,0,0,1
3256,"1","30",7,"1399.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3257,"1","22",10,"1442.7500000000000000","105","3","53165000.00",1,0,0,0,0,0,1,1,0,1
3258,"1","11",1,"1721.0000000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,1
3259,"1","53",5,"1138.7500000000000000","120","4","70366500.00",0,1,0,0,1,0,1,1,0,1
3260,"0","6",1,"1157.7500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,1
3261,"1","33",6,"1787.0000000000000000","0","5","0",0,0,0,0,0,0,0,0,0,1
3262,"1","34",3,"1419.7500000000000000","165","5","90151050.00",1,1,0,0,1,0,1,1,0,1
3263,"0","66",3,"1096.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3264,"0","13",2,"1143.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,1
3265,"0","9",1,"1377.7500000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
3266,"0","8",2,"1294.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,1
3267,"1","19",5,"1598.0000000000000000","36","2","20388600.00",0,0,0,0,0,0,1,1,0,1
3268,"0","20",3,"1694.0000000000000000","102","3","79395100.00",0,1,0,1,0,0,1,0,0,1
3269,"0","4",1,"1155.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,1
3270,"1","23",7,"1067.5000000000000000","72","3","27184800.00",0,0,0,0,1,0,1,1,0,1
3271,"1","25",6,"1334.7500000000000000","80","4","27082000.00",0,0,0,0,1,0,1,1,1,1
3272,"1","5",2,"1280.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3273,"1","21",5,"1577.0000000000000000","96","3","40342400.00",0,0,0,1,0,0,1,1,0,1
3274,"1","37",5,"889.5000000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0,1
3275,"1","28",6,"1471.0000000000000000","114","3","89130900.00",0,1,0,0,0,0,1,1,0,1
3276,"0","63",9,"1543.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3277,"0","69",7,"1166.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3278,"1","11",2,"882.5000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,1
3279,"0","24",9,"1420.7500000000000000","78","3","39223600.00",1,0,0,1,0,0,1,0,0,1
3280,"1","24",6,"1134.7500000000000000","69","3","31144300.00",0,0,0,0,0,0,1,1,1,1
3281,"1","29",4,"1004.5000000000000000","100","4","64173750.00",0,1,0,0,0,0,1,1,1,1
3282,"1","23",8,"991.5000000000000000","72","3","27184800.00",0,0,0,0,1,0,1,1,0,1
3283,"1","35",6,"1247.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3284,"1","6",2,"2106.2500000000000000","34","2","3763800.00",0,0,0,0,0,1,0,0,1,1
3285,"0","5",2,"1439.7500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
3286,"1","16",4,"1416.7500000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,1
3287,"1","5",2,"1213.7500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
3288,"1","73",3,"970.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3289,"0","13",1,"1437.7500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,1
3290,"0","31",3,"1604.0000000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0,1
3291,"0","19",8,"1701.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3292,"1","21",8,"1624.0000000000000000","132","4","77403150.00",0,1,0,0,1,0,1,1,0,1
3293,"1","27",7,"1876.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
3294,"0","7",1,"984.5000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
3295,"0","29",8,"1540.0000000000000000","104","4","73186100.00",1,1,0,0,0,0,1,0,1,1
3296,"0","6",1,"989.5000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
3297,"0","21",7,"2214.5000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3298,"0","26",4,"1637.0000000000000000","66","3","57055900.00",1,1,0,0,0,0,1,0,0,1
3299,"0","24",5,"1959.2500000000000000","102","3","79395100.00",0,1,0,1,0,0,1,0,0,1
3300,"1","59",7,"1541.0000000000000000","36","2","20388600.00",0,0,0,0,0,0,1,1,0,1
3301,"0","45",4,"1133.7500000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0,1
3302,"1","7",1,"1384.7500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
3303,"1","26",8,"1724.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3304,"1","38",6,"1159.7500000000000000","160","5","82142400.00",0,1,0,0,1,0,1,1,1,1
3305,"0","60",8,"1611.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3306,"0","24",3,"2314.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3307,"0","9",2,"1651.0000000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,1
3308,"1","13",1,"1467.0000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
3309,"1","65",7,"1712.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3310,"1","7",2,"1649.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3311,"1","15",9,"1669.0000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,1
3312,"1","20",10,"1742.0000000000000000","52","2","29450200.00",0,0,0,0,0,0,1,1,0,1
3313,"0","70",9,"1582.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3314,"0","7",2,"1939.2500000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
3315,"0","37",6,"1749.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3316,"1","26",7,"1205.7500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0,1
3317,"1","33",10,"886.5000000000000000","78","3","60984300.00",0,1,0,0,0,0,1,1,0,1
3318,"0","25",4,"1872.2500000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,1
3319,"0","32",10,"903.5000000000000000","88","4","53428100.00",0,1,0,0,1,0,1,0,1,1
3320,"1","30",5,"1291.7500000000000000","69","3","53947650.00",0,1,0,0,0,0,1,1,0,1
3321,"1","9",1,"1600.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3322,"1","12",1,"1056.5000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,1
3323,"1","26",7,"1415.7500000000000000","120","4","45570000.00",1,0,0,0,1,0,1,1,0,1
3324,"0","9",1,"1378.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3325,"0","59",9,"1620.0000000000000000","34","2","37521550.00",0,1,0,0,0,0,1,0,0,1
3326,"1","19",3,"1325.7500000000000000","60","3","27082000.00",0,0,0,0,0,0,1,1,1,1
3327,"1","19",5,"1258.7500000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,1
3328,"1","34",5,"1393.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3329,"1","22",5,"1886.2500000000000000","136","4","51646000.00",1,0,0,0,1,0,1,1,0,1
3330,"1","27",4,"2275.5000000000000000","93","3","47089000.00",1,0,0,0,0,0,1,1,0,1
3331,"1","23",5,"1469.0000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0,1
3332,"0","5",1,"1304.7500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,1
3333,"0","43",9,"1654.0000000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0,1
3334,"0","35",10,"1610.0000000000000000","24","2","11931600.00",0,0,0,0,1,0,1,0,0,1
3335,"1","38",10,"1578.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3336,"1","8",1,"1084.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
3337,"1","59",3,"1414.7500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,1
3338,"1","38",7,"703.2500000000000000","48","3","18123200.00",0,0,0,0,1,0,1,1,0,1
3339,"0","50",10,"1777.0000000000000000","16","1","15908800.00",0,0,0,0,0,0,1,0,0,1
3340,"1","54",3,"1937.2500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,1
3341,"0","7",2,"1110.7500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,1
3342,"0","48",9,"2173.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3343,"1","27",5,"1959.2500000000000000","92","4","40029200.00",1,0,0,0,0,0,1,1,1,1
3344,"1","68",8,"901.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3345,"0","31",5,"1001.5000000000000000","63","3","46350150.00",0,1,0,0,1,0,1,0,0,1
3346,"0","18",10,"2001.2500000000000000","99","3","77059950.00",0,1,0,1,0,0,1,0,0,1
3347,"0","32",3,"1405.7500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,1
3348,"1","35",7,"886.5000000000000000","66","3","29790200.00",0,0,0,0,0,0,1,1,1,1
3349,"1","13",1,"1409.7500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,1
3350,"1","25",8,"1195.7500000000000000","128","4","75057600.00",0,1,0,0,1,0,1,1,0,1
3351,"1","67",10,"1821.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3352,"0","50",3,"1759.0000000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
3353,"1","19",10,"1296.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
3354,"0","23",10,"1486.0000000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,1
3355,"1","22",8,"998.5000000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0,1
3356,"1","27",4,"1554.0000000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0,1
3357,"0","33",6,"2182.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
3358,"0","18",6,"1342.7500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,1
